segment,avg_aapl,avg_spy,avg_excess,win_rate,count
early_blackout,-1.4158407455843114,0.5739257411214119,-1.9897664867057234,23.076923076923077,13
mid_blackout,0.07907906972923857,0.9016376689003619,-0.8225585991711235,61.53846153846154,13
late_blackout,1.3634420146603459,-0.4276334296092293,1.7910754442695749,76.92307692307693,13
post_earnings,-0.6302219938584503,0.05405557092984514,-0.6842775647882955,46.15384615384615,13
